SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/2/2025","af8b5edd-ce3d-5c56-804a-6eec6e983f92","Cognitive Services","Azure OpenAI","US East","gpt-35-turbo-16K-0125 Input-regional Tokens","0.326","0.000163"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/23/2025","761abab8-259d-4206-a6ae-707ed03fc540","Storage","Files","All","Read Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/2/2025","761abab8-259d-4206-a6ae-707ed03fc540","Storage","Files","All","Read Operations","0.0004","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/3/2025","761abab8-259d-4206-a6ae-707ed03fc540","Storage","Files","All","Read Operations","0.0002","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/23/2025","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer Out","0.00055","0.000047"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/24/2025","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer Out","0.000132","0.000011"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/25/2025","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer Out","0.000243","0.000021"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/27/2025","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer Out","0.000131","0.000011"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/28/2025","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer Out","0.000139","0.000012"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/30/2025","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer Out","0.001225","0.000107"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/1/2025","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer Out","0.000264","0.000023"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/2/2025","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer Out","0.000492","0.000043"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/3/2025","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer Out","0.000814","0.000071"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/5/2025","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer Out","0.000108","0.000009"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/7/2025","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer Out","0.000777","0.000067"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/8/2025","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer Out","0.000124","0.000011"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/11/2025","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer Out","0.000914","0.000080"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/15/2025","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer Out","0.000262","0.000022"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/17/2025","9995d93a-7d35-4d3f-9c69-7a7fea447ef4","Bandwidth","Rtn Preference: MGN","All","Standard Data Transfer Out","0.000254","0.000022"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/9/2025","4b662826-71b5-5ac3-bb56-7dac0079cd95","Cognitive Services","Azure OpenAI","AU East","gpt-4.1-mini-dev-ft inpt glbl Tokens","3.257","0.001303"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/18/2025","3336fed2-e64d-5639-951a-806ead2ede4b","Cognitive Services","Azure OpenAI","US East","gpt 4o 1120 Outp glbl Tokens","2.309","0.023090"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/18/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/19/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.3322","0.033220"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/20/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/21/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/22/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/23/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/24/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/25/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/26/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/27/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/28/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/29/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/30/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/1/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/2/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/3/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/4/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/5/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/6/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/7/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/8/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/9/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.1661","0.016610"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/10/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.3322","0.033220"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/11/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.3322","0.033220"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/12/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.3322","0.033220"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/13/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.3322","0.033220"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/14/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.3322","0.033220"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/15/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.3322","0.033220"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/16/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.3322","0.033220"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/17/2025","7220e5fe-c27e-527b-9109-8aa34aaeb709","Cognitive Services","Azure OpenAI","US East","Assistants-File Search-regnl GB","0.3322","0.033220"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/18/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/19/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/20/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/21/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/22/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/23/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/24/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/25/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/26/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/27/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/28/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/29/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/30/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/1/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/2/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007074","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/3/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.034228","0.000675"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/4/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.869994","0.017389"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/5/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007126","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/6/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007126","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/7/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007126","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/8/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.007126","0.000132"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/9/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.008496","0.000157"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/10/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.014252","0.000264"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/11/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.014252","0.000264"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/12/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.014252","0.000264"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/13/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.014252","0.000264"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/14/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.014252","0.000264"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/15/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.014252","0.000264"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/16/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.014252","0.000264"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/17/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.014252","0.000264"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/18/2025","dbefcfc1-e3f6-409b-be6d-9cd7b00724a5","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer Out","0.002194","0.000042"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/9/2025","2b4841d6-d59e-5457-8ff2-9d3d2c0b1cb0","Cognitive Services","Azure OpenAI","AU East","gpt-4.1-mini-ft hosting global Unit","5.783449","9.831551"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/8/2025","580cc315-96c2-5f8a-a276-a16e99a0904f","Cognitive Services","Azure OpenAI","AU East","gpt-4.1-mini FT Training global Tokens","4338","21.690000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/18/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.001","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/19/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/20/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/21/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/22/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/23/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0037","0.000013"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/24/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/25/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/26/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/27/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/28/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/29/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/30/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/1/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/2/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.001","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/3/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0045","0.000017"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/4/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0012","0.000003"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/5/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/6/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/7/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/8/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0008","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/9/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0009","0.000001"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/10/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0016","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/11/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0016","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/12/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0016","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/13/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0016","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/14/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0016","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/15/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0016","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/16/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0016","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/17/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0016","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","7/18/2025","0b248445-aa24-4fe8-a794-a174929327bd","Storage","Tiered Block Blob","US East","All Other Operations","0.0004","0.000002"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/18/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/19/2025","dd346d59-679d-4422-bcda-a39cf5cdde64","Bandwidth","Inter-Region","North America","Intra Continent Data Transfer In","2E-06","0.000000"
