SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/21/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/22/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/23/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/24/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/25/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/26/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/27/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/28/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/29/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/30/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","5/31/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/1/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/2/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/3/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/4/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/5/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/6/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/7/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/8/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/9/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/10/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/11/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/12/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/13/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/14/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/15/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/16/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/17/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
"Microsoft Azure Sponsorship","cd7ad108-f6f9-4669-869b-e84a702ebec1","6/18/2025","0c873ca2-4113-4997-8cf6-ad5df5775599","Azure Cognitive Search","AI","All","Basic Unit","24","2.424000"
